image_name,fen,view
game5_frame_034084_black_middle.png,8/2R5/3r4/1B3p2/P7/1kp2KP1/8/8,black pieces closer to the camera
game5_frame_034084_white_middle.png,8/2R5/3r4/1B3p2/P7/1kp2KP1/8/8,white pieces closer to the camera
game5_frame_034352_black_middle.png,8/2R5/3r4/PB3p2/8/1k3KP1/2p5/8,black pieces closer to the camera
game5_frame_034352_white_middle.png,8/2R5/3r4/PB3p2/8/1k3KP1/2p5/8,white pieces closer to the camera
game5_frame_034412_black_middle.png,8/2R5/3r4/PB3p2/8/1kp2KP1/8/8,black pieces closer to the camera
game5_frame_034412_white_middle.png,8/2R5/3r4/PB3p2/8/1kp2KP1/8/8,white pieces closer to the camera
game5_frame_034436_black_middle.png,8/2R5/P2r4/1B3p2/8/1k3KP1/2p5/8,black pieces closer to the camera
game5_frame_034436_white_middle.png,8/2R5/P2r4/1B3p2/8/1k3KP1/2p5/8,white pieces closer to the camera
game5_frame_034536_black_middle.png,8/2R5/P2r4/1B3p2/8/5KP1/1kp5/8,black pieces closer to the camera
game5_frame_034536_white_middle.png,8/2R5/P2r4/1B3p2/8/5KP1/1kp5/8,white pieces closer to the camera
game5_frame_034576_black_middle.png,8/P1R5/3r4/1B3p2/8/5KP1/1kp5/8,black pieces closer to the camera
game5_frame_034576_white_middle.png,8/P1R5/3r4/1B3p2/8/5KP1/1kp5/8,white pieces closer to the camera
game5_frame_034592_black_middle.png,3r4/P1R5/8/1B3p2/8/5KP1/1kp5/8,black pieces closer to the camera
game5_frame_034592_white_middle.png,3r4/P1R5/8/1B3p2/8/5KP1/1kp5/8,white pieces closer to the camera
game5_frame_034668_black_middle.png,3r4/P7/8/1B3p2/8/5KP1/1kR5/8,black pieces closer to the camera
game5_frame_034668_white_middle.png,3r4/P7/8/1B3p2/8/5KP1/1kR5/8,white pieces closer to the camera
game5_frame_034708_black_middle.png,3r4/P7/2B5/5p2/8/5KP1/2k5/8,black pieces closer to the camera
game5_frame_034708_white_middle.png,3r4/P7/2B5/5p2/8/5KP1/2k5/8,white pieces closer to the camera
game6_frame_000036_black_middle.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,black pieces closer to the camera
game6_frame_000036_white_middle.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game6_frame_000532_black_middle.png,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,black pieces closer to the camera
game6_frame_000532_white_middle.png,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game6_frame_000600_black_middle.png,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game6_frame_000600_white_middle.png,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game6_frame_000636_black_middle.png,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,black pieces closer to the camera
game6_frame_000636_white_middle.png,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,white pieces closer to the camera
game6_frame_000692_black_middle.png,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,black pieces closer to the camera
game6_frame_000692_white_middle.png,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,white pieces closer to the camera
game6_frame_000788_black_middle.png,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPPN1PPP/R2QKBNR,black pieces closer to the camera
game6_frame_000788_white_middle.png,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_frame_000824_black_middle.png,rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR,black pieces closer to the camera
game6_frame_000824_white_middle.png,rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_frame_000960_black_middle.png,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR,black pieces closer to the camera
game6_frame_000960_white_middle.png,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_frame_001024_black_middle.png,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/2P1P1B1/PP1N1PPP/R2QKBNR,black pieces closer to the camera
game6_frame_001024_white_middle.png,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/2P1P1B1/PP1N1PPP/R2QKBNR,white pieces closer to the camera
game6_frame_001060_black_middle.png,rn1qk2r/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R,black pieces closer to the camera
game6_frame_001060_white_middle.png,rn1qk2r/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R,white pieces closer to the camera
game6_frame_001100_black_middle.png,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R,black pieces closer to the camera
game6_frame_001100_white_middle.png,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R,white pieces closer to the camera
game6_frame_001216_black_middle.png,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2PBPNB1/PP1N1PPP/R2QK2R,black pieces closer to the camera
game6_frame_001216_white_middle.png,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2PBPNB1/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_frame_001252_black_middle.png,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn3/2PBPNB1/PP1N1PPP/R2QK2R,black pieces closer to the camera
game6_frame_001252_white_middle.png,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn3/2PBPNB1/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_frame_001680_black_middle.png,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R,black pieces closer to the camera
game6_frame_001680_white_middle.png,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_frame_002000_black_middle.png,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R,black pieces closer to the camera
game6_frame_002000_white_middle.png,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_frame_002260_black_middle.png,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_002260_white_middle.png,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_003248_black_middle.png,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3P3B/2PBPN2/PPQn1PPP/R3K2R,black pieces closer to the camera
game6_frame_003248_white_middle.png,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3P3B/2PBPN2/PPQn1PPP/R3K2R,white pieces closer to the camera
game6_frame_003604_black_middle.png,rn1q1rk1/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R,black pieces closer to the camera
game6_frame_003604_white_middle.png,rn1q1rk1/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R,white pieces closer to the camera
game6_frame_003724_black_middle.png,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R,black pieces closer to the camera
game6_frame_003724_white_middle.png,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R,white pieces closer to the camera
game6_frame_003904_black_middle.png,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_003904_white_middle.png,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_004184_black_middle.png,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P3B/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_004184_white_middle.png,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P3B/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_004400_black_middle.png,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P4/2P1P1B1/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_004400_white_middle.png,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P4/2P1P1B1/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_004460_black_middle.png,rn1q1r1k/pbp4B/1p1bp3/3p1pp1/3P4/2P1P1B1/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_004460_white_middle.png,rn1q1r1k/pbp4B/1p1bp3/3p1pp1/3P4/2P1P1B1/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_004768_black_middle.png,rn1q1r1k/pbp4B/1p1Bp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_004768_white_middle.png,rn1q1r1k/pbp4B/1p1Bp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_005196_black_middle.png,rn3r1k/pbp4B/1p1qp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_005196_white_middle.png,rn3r1k/pbp4B/1p1qp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_005236_black_middle.png,rn3r1k/pbp5/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_005236_white_middle.png,rn3r1k/pbp5/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_005300_black_middle.png,rn3r2/pbp3k1/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_005300_white_middle.png,rn3r2/pbp3k1/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_005360_black_middle.png,rn3r2/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_005360_white_middle.png,rn3r2/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_005384_black_middle.png,rn5r/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R,black pieces closer to the camera
game6_frame_005384_white_middle.png,rn5r/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_frame_006500_black_middle.png,rn6/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R,black pieces closer to the camera
game6_frame_006500_white_middle.png,rn6/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R,white pieces closer to the camera
game6_frame_006760_black_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R,black pieces closer to the camera
game6_frame_006760_white_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R,white pieces closer to the camera
game6_frame_008000_black_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPPr/2KR3R,black pieces closer to the camera
game6_frame_008000_white_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPPr/2KR3R,white pieces closer to the camera
game6_frame_008048_black_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2KR3r,black pieces closer to the camera
game6_frame_008048_white_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2KR3r,white pieces closer to the camera
game6_frame_008088_black_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2K4R,black pieces closer to the camera
game6_frame_008088_white_middle.png,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_frame_008644_black_middle.png,r7/pbpn2k1/1p1qp3/3p1p2/3P2p1/2P1PN2/PPQ1BPP1/2K4R,black pieces closer to the camera
game6_frame_008644_white_middle.png,r7/pbpn2k1/1p1qp3/3p1p2/3P2p1/2P1PN2/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_frame_009844_black_middle.png,r7/pbpn2k1/1p1qp3/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R,black pieces closer to the camera
game6_frame_009844_white_middle.png,r7/pbpn2k1/1p1qp3/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_frame_011180_black_middle.png,r7/pbp3k1/1p1qpn2/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R,black pieces closer to the camera
game6_frame_011180_white_middle.png,r7/pbp3k1/1p1qpn2/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_frame_011688_black_middle.png,r7/pbp3k1/1p1qpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R,black pieces closer to the camera
game6_frame_011688_white_middle.png,r7/pbp3k1/1p1qpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R,white pieces closer to the camera
game6_frame_016936_black_middle.png,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R,black pieces closer to the camera
game6_frame_016936_white_middle.png,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R,white pieces closer to the camera
game6_frame_017664_black_middle.png,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R,black pieces closer to the camera
game6_frame_017664_white_middle.png,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R,white pieces closer to the camera
game6_frame_019768_black_middle.png,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R,black pieces closer to the camera
game6_frame_019768_white_middle.png,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R,white pieces closer to the camera
game6_frame_020160_black_middle.png,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R,black pieces closer to the camera
game6_frame_020160_white_middle.png,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R,white pieces closer to the camera
game6_frame_020508_black_middle.png,7r/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R,black pieces closer to the camera
game6_frame_020508_white_middle.png,7r/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R,white pieces closer to the camera
game6_frame_020564_black_middle.png,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,black pieces closer to the camera
game6_frame_020564_white_middle.png,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,white pieces closer to the camera
game6_frame_020708_black_middle.png,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,black pieces closer to the camera
game6_frame_020708_white_middle.png,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,white pieces closer to the camera
game6_frame_021964_black_middle.png,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,black pieces closer to the camera
game6_frame_021964_white_middle.png,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,white pieces closer to the camera
game6_frame_022164_black_middle.png,4q3/p1p3k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,black pieces closer to the camera
game6_frame_022164_white_middle.png,4q3/p1p3k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,white pieces closer to the camera
game6_frame_022716_black_middle.png,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK5Q/8,black pieces closer to the camera
game6_frame_022716_white_middle.png,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK5Q/8,white pieces closer to the camera
game6_frame_023292_black_middle.png,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,black pieces closer to the camera
game6_frame_023292_white_middle.png,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,white pieces closer to the camera
game6_frame_023748_black_middle.png,4q3/2pb2k1/1p2pn2/p2p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,black pieces closer to the camera
game6_frame_023748_white_middle.png,4q3/2pb2k1/1p2pn2/p2p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,white pieces closer to the camera
game6_frame_024012_black_middle.png,4q3/2pb2k1/1p2pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K2Q3/8,black pieces closer to the camera
game6_frame_024012_white_middle.png,4q3/2pb2k1/1p2pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_frame_024520_black_middle.png,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K2Q3/8,black pieces closer to the camera
game6_frame_024520_white_middle.png,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_frame_024952_black_middle.png,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,black pieces closer to the camera
game6_frame_024952_white_middle.png,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_frame_025332_black_middle.png,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,black pieces closer to the camera
game6_frame_025332_white_middle.png,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_frame_027248_black_middle.png,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1PpQ/1PPBP1P1/1K6/8,black pieces closer to the camera
game6_frame_027248_white_middle.png,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1PpQ/1PPBP1P1/1K6/8,white pieces closer to the camera
game6_frame_027448_black_middle.png,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1PpQ/1PPBP1P1/1K6/8,black pieces closer to the camera
game6_frame_027448_white_middle.png,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1PpQ/1PPBP1P1/1K6/8,white pieces closer to the camera
game6_frame_028008_black_middle.png,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,black pieces closer to the camera
game6_frame_028008_white_middle.png,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_frame_028320_black_middle.png,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,black pieces closer to the camera
game6_frame_028320_white_middle.png,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_frame_028904_black_middle.png,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,black pieces closer to the camera
game6_frame_028904_white_middle.png,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_frame_029012_black_middle.png,7q/3b2k1/2p1pn2/pp1p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,black pieces closer to the camera
game6_frame_029012_white_middle.png,7q/3b2k1/2p1pn2/pp1p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_frame_029716_black_middle.png,7q/3b2k1/2p1pn2/pP1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8,black pieces closer to the camera
game6_frame_029716_white_middle.png,7q/3b2k1/2p1pn2/pP1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_frame_030460_black_middle.png,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K2Q3/8,black pieces closer to the camera
game6_frame_030460_white_middle.png,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_frame_031224_black_middle.png,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8,black pieces closer to the camera
game6_frame_031224_white_middle.png,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8,white pieces closer to the camera
game6_frame_031764_black_middle.png,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K6/5Q2,black pieces closer to the camera
game6_frame_031764_white_middle.png,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K6/5Q2,white pieces closer to the camera
game6_frame_031792_black_middle.png,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/Q7,black pieces closer to the camera
game6_frame_031792_white_middle.png,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/Q7,white pieces closer to the camera
game6_frame_031880_black_middle.png,q7/3b2k1/4pn2/5pN1/pppP1Pp1/1P1BP1P1/1K6/Q7,black pieces closer to the camera
game6_frame_031880_white_middle.png,q7/3b2k1/4pn2/5pN1/pppP1Pp1/1P1BP1P1/1K6/Q7,white pieces closer to the camera
game6_frame_032060_black_middle.png,q7/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K6/Q7,black pieces closer to the camera
game6_frame_032060_white_middle.png,q7/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K6/Q7,white pieces closer to the camera
game6_frame_032104_black_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/6q1/QK6,black pieces closer to the camera
game6_frame_032104_white_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/6q1/QK6,white pieces closer to the camera
game6_frame_032224_black_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/K7/Q5q1,black pieces closer to the camera
game6_frame_032224_white_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/K7/Q5q1,white pieces closer to the camera
game6_frame_032440_black_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/Q7,black pieces closer to the camera
game6_frame_032440_white_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/Q7,white pieces closer to the camera
game6_frame_032832_black_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/7Q,black pieces closer to the camera
game6_frame_032832_white_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/7Q,white pieces closer to the camera
game6_frame_032968_black_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/K2q4/7Q,black pieces closer to the camera
game6_frame_032968_white_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/K2q4/7Q,white pieces closer to the camera
game6_frame_033252_black_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/3q4/1K5Q,black pieces closer to the camera
game6_frame_033252_white_middle.png,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/3q4/1K5Q,white pieces closer to the camera
game6_frame_033372_black_middle.png,8/3b2k1/4pn2/5pN1/1pBP1Pp1/pP4P1/3q4/1K5Q,black pieces closer to the camera
game6_frame_033372_white_middle.png,8/3b2k1/4pn2/5pN1/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_frame_033648_black_middle.png,8/1Q4k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,black pieces closer to the camera
game6_frame_033648_white_middle.png,8/1Q4k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,white pieces closer to the camera
game6_frame_033700_black_middle.png,8/1Q1b2k1/5n2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,black pieces closer to the camera
game6_frame_033700_white_middle.png,8/1Q1b2k1/5n2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,white pieces closer to the camera
game7_frame_000172_black_middle.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,black pieces closer to the camera
game7_frame_000172_white_middle.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game7_frame_000708_black_middle.png,rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game7_frame_000708_white_middle.png,rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game7_frame_000912_black_middle.png,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R,black pieces closer to the camera
game7_frame_000912_white_middle.png,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_frame_000956_black_middle.png,rnbqk2r/pp3ppp/2pbpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R,black pieces closer to the camera
game7_frame_000956_white_middle.png,rnbqk2r/pp3ppp/2pbpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_frame_001048_black_middle.png,rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R,black pieces closer to the camera
game7_frame_001048_white_middle.png,rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_frame_001196_black_middle.png,rnb1k2r/ppq2ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R,black pieces closer to the camera
game7_frame_001196_white_middle.png,rnb1k2r/ppq2ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_frame_001792_black_middle.png,rnb1k2r/ppq2ppp/2pbpn2/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R,black pieces closer to the camera
